image_type,min_quality,max_quality,colors,speed,dither,posterize,runtime_ms,compression_ratio,quality_ok
heatmap,30,80,256,1,1.0,4,68.948459,0.18208234892799838,true
heatmap,30,80,256,4,0.0,0,28.468958,3.4351090454057918,true
heatmap,30,80,256,4,0.0,1,26.227708,3.461926495315878,true
heatmap,30,80,256,4,0.0,2,26.503584,3.4594335093614976,true
heatmap,30,80,256,4,0.0,3,25.89425,3.3954529390976558,true
heatmap,30,80,256,4,0.0,4,27.671459,3.4900108972030512,true
heatmap,30,80,256,4,0.5,0,43.863209,0.5350063107877348,true
heatmap,30,80,256,4,0.5,1,40.582,0.5195104806877783,true
heatmap,30,80,256,4,0.5,2,49.16925,0.5410620764740113,true
heatmap,30,80,256,4,0.5,3,47.783833,0.4594417967068875,true
heatmap,30,80,256,4,0.5,4,49.811167000000005,0.18652930213294677,true
heatmap,30,80,256,4,1.0,0,46.413958,0.4263463842501516,true
heatmap,30,80,256,4,1.0,1,50.275124999999996,0.3569668222968036,true
heatmap,30,80,256,4,1.0,2,50.502832999999995,0.35105411231685485,true
heatmap,30,80,256,4,1.0,3,48.9205,0.3157099201524661,true
heatmap,30,80,256,4,1.0,4,49.79275,0.18274150293854727,true
heatmap,30,80,256,6,0.0,0,25.929125,3.3874720883770126,true
heatmap,30,80,256,6,0.0,1,27.527625,3.4594335093614976,true
heatmap,30,80,256,6,0.0,2,25.678583,3.4503231984678,true
heatmap,30,80,256,6,0.0,3,25.274459,3.3954529390976558,true
heatmap,30,80,256,6,0.0,4,27.892625000000002,3.4900108972030512,true
heatmap,30,80,256,6,0.5,0,39.890292,0.49451850326831026,true
heatmap,30,80,256,6,0.5,1,39.673874999999995,0.5193419938379489,true
heatmap,30,80,256,6,0.5,2,43.993249999999996,0.5363602530703386,true
heatmap,30,80,256,6,0.5,3,48.855583,0.4594417967068875,true
heatmap,30,80,256,6,0.5,4,48.688333,0.18652930213294677,true
heatmap,30,80,256,6,1.0,0,46.879875,0.39427141039845703,true
heatmap,30,80,256,6,1.0,1,48.312167,0.35667528739188004,true
heatmap,30,80,256,6,1.0,2,49.655708,0.351220938733733,true
heatmap,30,80,256,6,1.0,3,49.996917,0.3157099201524661,true
heatmap,30,80,256,6,1.0,4,50.656082999999995,0.18274150293854727,true
heatmap,30,80,256,8,0.0,0,17.349375000000002,3.403471484236628,true
heatmap,30,80,256,8,0.0,1,18.910625,3.391856907507649,true
heatmap,30,80,256,8,0.0,2,18.4595,3.3361111111111112,true
heatmap,30,80,256,8,0.0,3,17.636792,3.3684702582680845,true
heatmap,30,80,256,8,0.0,4,20.650083,3.4740267566590335,true
heatmap,30,80,256,8,0.5,0,25.2515,0.5079029444415076,true
heatmap,30,80,256,8,0.5,1,25.233583,0.491399150996471,true
heatmap,30,80,256,8,0.5,2,32.575,0.5333728095335023,true
heatmap,30,80,256,8,0.5,3,32.597458,0.4382345339272954,true
heatmap,30,80,256,8,0.5,4,35.513250000000006,0.17270739087450193,true
heatmap,30,80,256,8,1.0,0,26.182959,0.40420131536509096,true
heatmap,30,80,256,8,1.0,1,30.927209,0.3550540760267054,true
heatmap,30,80,256,8,1.0,2,34.306749999999994,0.3455907919189497,true
heatmap,30,80,256,8,1.0,3,34.520416999999995,0.3049061713246028,true
heatmap,30,80,256,8,1.0,4,34.383917,0.17278503776525597,true
heatmap,30,80,256,10,0.0,0,18.297708,3.403471484236628,true
heatmap,30,80,256,10,0.0,1,17.844292000000003,3.391856907507649,true
heatmap,30,80,256,10,0.0,2,17.344749999999998,3.3361111111111112,true
heatmap,30,80,256,10,0.0,3,17.253917,3.3684702582680845,true
heatmap,30,80,256,10,0.0,4,17.849625,3.4740267566590335,true
heatmap,30,80,256,10,0.5,0,25.538667,0.5079029444415076,true
heatmap,30,80,256,10,0.5,1,25.465208,0.491399150996471,true
heatmap,30,80,256,10,0.5,2,29.357875,0.5333728095335023,true
heatmap,30,80,256,10,0.5,3,36.403084,0.4382345339272954,true
heatmap,30,80,256,10,0.5,4,35.128458,0.17270739087450193,true
heatmap,30,80,256,10,1.0,0,28.809874999999998,0.40420131536509096,true
heatmap,30,80,256,10,1.0,1,31.385499999999997,0.3550540760267054,true
heatmap,30,80,256,10,1.0,2,35.656458,0.3455907919189497,true
heatmap,30,80,256,10,1.0,3,35.485333000000004,0.3049061713246028,true
heatmap,30,80,256,10,1.0,4,34.237708999999995,0.17278503776525597,true
heatmap,30,100,256,1,0.0,0,30.479958,2.5023005469224757,true
heatmap,30,100,256,1,0.0,1,37.902208,2.7339466944892346,true
heatmap,30,100,256,1,0.0,2,30.248084000000002,3.0134866701515945,true
heatmap,30,100,256,1,0.0,3,30.318416,3.3739904014983026,true
heatmap,30,100,256,1,0.0,4,31.883000000000003,2.6113426345352417,true
heatmap,30,100,256,1,0.5,0,42.76675,2.5033871808233457,true
heatmap,30,100,256,1,0.5,1,45.791792,2.0790536641661856,true
heatmap,30,100,256,1,0.5,2,88.03800000000001,0.3259969689429754,true
heatmap,30,100,256,1,0.5,3,125.232292,0.36623762753643446,true
heatmap,30,100,256,1,0.5,4,96.849292,0.11374407582938388,true
heatmap,30,100,256,1,1.0,0,42.199959,2.496881496881497,true
heatmap,30,100,256,1,1.0,1,72.605292,0.5223915762002284,true
heatmap,30,100,256,1,1.0,2,71.08912500000001,0.16496403001219032,true
heatmap,30,100,256,1,1.0,3,71.940542,0.23444820406038522,true
heatmap,30,100,256,1,1.0,4,91.839375,0.08817186539290991,true
heatmap,30,100,256,4,0.0,0,26.488417000000002,2.502517798228859,true
heatmap,30,100,256,4,0.0,1,26.551584,2.7241281542387297,true
heatmap,30,100,256,4,0.0,2,26.674375,3.0078263591777104,true
heatmap,30,100,256,4,0.0,3,27.931542,3.338816170508514,true
heatmap,30,100,256,4,0.0,4,29.044125,2.6113426345352417,true
heatmap,30,100,256,4,0.5,0,35.80275,2.5033871808233457,true
heatmap,30,100,256,4,0.5,1,39.242875000000005,2.2739034395708426,true
heatmap,30,100,256,4,0.5,2,48.091583,0.3349836134160798,true
heatmap,30,100,256,4,0.5,3,48.198333000000005,0.3741481587248017,true
heatmap,30,100,256,4,0.5,4,60.208666,0.11409661636873189,true
heatmap,30,100,256,4,1.0,0,38.584583,2.496665223040277,true
heatmap,30,100,256,4,1.0,1,42.287791999999996,0.5334024205188941,true
heatmap,30,100,256,4,1.0,2,49.698417,0.1668248639888876,true
heatmap,30,100,256,4,1.0,3,50.198209,0.21835371119494568,true
heatmap,30,100,256,4,1.0,4,70.480875,0.08910349347273014,true
heatmap,30,100,256,6,0.0,0,25.67475,2.50295241403265,true
heatmap,30,100,256,6,0.0,1,25.647584000000002,2.7256737588652484,true
heatmap,30,100,256,6,0.0,2,26.009708,2.9786090730598325,true
heatmap,30,100,256,6,0.0,3,24.717,3.2788078716869524,true
heatmap,30,100,256,6,0.0,4,28.510625,2.6113426345352417,true
heatmap,30,100,256,6,0.5,0,36.510958,2.503169778549718,true
heatmap,30,100,256,6,0.5,1,36.290124999999996,2.2753394379538996,true
heatmap,30,100,256,6,0.5,2,49.780167,0.2908459799806264,true
heatmap,30,100,256,6,0.5,3,48.769833999999996,0.4143046053009832,true
heatmap,30,100,256,6,0.5,4,66.403459,0.11409661636873189,true
heatmap,30,100,256,6,1.0,0,40.355458,2.496881496881497,true
heatmap,30,100,256,6,1.0,1,43.520917,0.5337876627344951,true
heatmap,30,100,256,6,1.0,2,50.611625000000004,0.21403748477737844,true
heatmap,30,100,256,6,1.0,3,54.309749999999994,0.22839936608557845,true
heatmap,30,100,256,6,1.0,4,63.39300000000001,0.08910349347273014,true
heatmap,30,100,256,8,0.0,0,17.611583,2.479483870967742,true
heatmap,30,100,256,8,0.0,1,16.970708000000002,2.704954954954955,true
heatmap,30,100,256,8,0.0,2,17.795042000000002,2.98076525336091,true
heatmap,30,100,256,8,0.0,3,17.334374999999998,3.1636483371748434,true
heatmap,30,100,256,8,0.0,4,21.368292,2.610633094828367,true
heatmap,30,100,256,8,0.5,0,23.760582999999997,2.456242011077972,true
heatmap,30,100,256,8,0.5,1,20.955583999999998,2.581407845244492,true
heatmap,30,100,256,8,0.5,2,30.970292,0.27396374903764814,true
heatmap,30,100,256,8,0.5,3,33.11675,0.36067419948196255,true
heatmap,30,100,256,8,0.5,4,42.01675,0.11181714498521984,true
heatmap,30,100,256,8,1.0,0,19.986333,2.426262626262626,true
heatmap,30,100,256,8,1.0,1,28.049709,0.37948785465078005,true
heatmap,30,100,256,8,1.0,2,35.700375,0.14939746546764454,true
heatmap,30,100,256,8,1.0,3,37.815000000000005,0.21973866772378672,true
heatmap,30,100,256,8,1.0,4,44.573834,0.08021126976131972,true
heatmap,30,100,256,10,0.0,0,19.783583,2.479483870967742,true
heatmap,30,100,256,10,0.0,1,17.810041,2.704954954954955,true
heatmap,30,100,256,10,0.0,2,18.554333,2.98076525336091,true
heatmap,30,100,256,10,0.0,3,17.50975,3.1636483371748434,true
heatmap,30,100,256,10,0.0,4,21.547875,2.610633094828367,true
heatmap,30,100,256,10,0.5,0,21.707333,2.456242011077972,true
heatmap,30,100,256,10,0.5,1,21.898416,2.581407845244492,true
heatmap,30,100,256,10,0.5,2,32.046,0.27396374903764814,true
heatmap,30,100,256,10,0.5,3,34.483417,0.36067419948196255,true
heatmap,30,100,256,10,0.5,4,43.238082999999996,0.11181714498521984,true
heatmap,30,100,256,10,1.0,0,22.008208,2.426262626262626,true
heatmap,30,100,256,10,1.0,1,28.132166,0.37948785465078005,true
heatmap,30,100,256,10,1.0,2,37.219750000000005,0.14939746546764454,true
heatmap,30,100,256,10,1.0,3,40.067666,0.21973866772378672,true
heatmap,30,100,256,10,1.0,4,45.331583,0.08021126976131972,true
heatmap,70,80,256,1,0.0,0,35.39083299999999,3.436337625178827,true
heatmap,70,80,256,1,0.0,1,27.215875,3.3958529688972665,true
heatmap,70,80,256,1,0.0,2,30.69225,3.4326545194712397,true
heatmap,70,80,256,1,0.0,3,42.532875,3.3954529390976558,true
heatmap,70,80,256,1,0.0,4,33.127375,3.395053003533569,true
heatmap,70,80,256,1,0.5,0,50.428875,0.5340645902429082,true
heatmap,70,80,256,1,0.5,1,54.001291,0.5241489671224906,true
heatmap,70,80,256,1,0.5,2,68.8585,0.5376107432621468,true
heatmap,70,80,256,1,0.5,3,66.82375,0.46005777855808977,true
heatmap,70,80,256,1,0.5,4,67.60525000000001,0.1817597094266094,true
heatmap,70,80,256,1,1.0,0,47.599583,0.4254276563399407,true
heatmap,70,80,256,1,1.0,1,58.110457999999994,0.3532829180404221,true
heatmap,70,80,256,1,1.0,2,65.115666,0.3501500261179072,true
heatmap,70,80,256,1,1.0,3,65.184625,0.31677510110778967,true
heatmap,70,80,256,1,1.0,4,68.649292,0.1757528825692213,true
heatmap,70,80,256,4,0.0,0,26.08675,3.4351090454057918,true
heatmap,70,80,256,4,0.0,1,25.666542,3.461926495315878,true
heatmap,70,80,256,4,0.0,2,25.786375,3.4594335093614976,true
heatmap,70,80,256,4,0.0,3,25.071541999999997,3.3954529390976558,true
heatmap,70,80,256,4,0.0,4,25.969459,3.4598487576521424,true
heatmap,70,80,256,4,0.5,0,40.054667,0.5350063107877348,true
heatmap,70,80,256,4,0.5,1,42.109458000000004,0.5195104806877783,true
heatmap,70,80,256,4,0.5,2,44.636791,0.5410620764740113,true
heatmap,70,80,256,4,0.5,3,46.844333,0.4594417967068875,true
heatmap,70,80,256,4,0.5,4,53.515417,0.18285279284422876,true
heatmap,70,80,256,4,1.0,0,41.494584,0.4263463842501516,true
heatmap,70,80,256,4,1.0,1,46.5135,0.3569668222968036,true
heatmap,70,80,256,4,1.0,2,48.927,0.35105411231685485,true
heatmap,70,80,256,4,1.0,3,51.170624999999994,0.3157099201524661,true
heatmap,70,80,256,4,1.0,4,49.693584,0.17653976186976333,true
heatmap,70,80,256,6,0.0,0,27.989,3.3874720883770126,true
heatmap,70,80,256,6,0.0,1,24.843375,3.4594335093614976,true
heatmap,70,80,256,6,0.0,2,26.552042,3.4503231984678,true
heatmap,70,80,256,6,0.0,3,38.102708,3.3954529390976558,true
heatmap,70,80,256,6,0.0,4,34.581708000000006,3.4598487576521424,true
heatmap,70,80,256,6,0.5,0,43.820458,0.49451850326831026,true
heatmap,70,80,256,6,0.5,1,45.356375,0.5193419938379489,true
heatmap,70,80,256,6,0.5,2,45.519125,0.5363602530703386,true
heatmap,70,80,256,6,0.5,3,48.378209,0.4594417967068875,true
heatmap,70,80,256,6,0.5,4,52.852584,0.18219283718695878,true
heatmap,70,80,256,6,1.0,0,45.401583,0.39427141039845703,true
heatmap,70,80,256,6,1.0,1,46.905083,0.35667528739188004,true
heatmap,70,80,256,6,1.0,2,49.125,0.351220938733733,true
heatmap,70,80,256,6,1.0,3,49.130209,0.3157099201524661,true
heatmap,70,80,256,6,1.0,4,50.148917000000004,0.1762666258981807,true
heatmap,70,80,256,8,0.0,0,17.111541000000003,3.403471484236628,true
heatmap,70,80,256,8,0.0,1,18.364458,3.391856907507649,true
heatmap,70,80,256,8,0.0,2,17.9425,3.3361111111111112,true
heatmap,70,80,256,8,0.0,3,19.36075,3.3684702582680845,true
heatmap,70,80,256,8,0.0,4,18.66175,3.38508514386377,true
heatmap,70,80,256,8,0.5,0,25.183709,0.5079029444415076,true
heatmap,70,80,256,8,0.5,1,27.132917,0.491399150996471,true
heatmap,70,80,256,8,0.5,2,39.595625000000005,0.5333728095335023,true
heatmap,70,80,256,8,0.5,3,36.490708,0.4382345339272954,true
heatmap,70,80,256,8,0.5,4,38.002833,0.1756704046806436,true
heatmap,70,80,256,8,1.0,0,27.034875,0.40420131536509096,true
heatmap,70,80,256,8,1.0,1,33.524667,0.3550540760267054,true
heatmap,70,80,256,8,1.0,2,34.8385,0.3455907919189497,true
heatmap,70,80,256,8,1.0,3,38.136125,0.3049061713246028,true
heatmap,70,80,256,8,1.0,4,35.793749999999996,0.15804451170365008,true
heatmap,70,80,256,10,0.0,0,18.259874999999997,3.403471484236628,true
heatmap,70,80,256,10,0.0,1,19.137083,3.391856907507649,true
heatmap,70,80,256,10,0.0,2,17.269416,3.3361111111111112,true
heatmap,70,80,256,10,0.0,3,16.89975,3.3684702582680845,true
heatmap,70,80,256,10,0.0,4,19.394209,3.38508514386377,true
heatmap,70,80,256,10,0.5,0,27.289417,0.5079029444415076,true
heatmap,70,80,256,10,0.5,1,26.993959,0.491399150996471,true
heatmap,70,80,256,10,0.5,2,30.369417,0.5333728095335023,true
heatmap,70,80,256,10,0.5,3,32.587540999999995,0.4382345339272954,true
heatmap,70,80,256,10,0.5,4,33.954459,0.1756704046806436,true
heatmap,70,80,256,10,1.0,0,25.912458,0.40420131536509096,true
heatmap,70,80,256,10,1.0,1,31.632458000000003,0.3550540760267054,true
heatmap,70,80,256,10,1.0,2,37.417416,0.3455907919189497,true
heatmap,70,80,256,10,1.0,3,34.660583,0.3049061713246028,true
heatmap,70,80,256,10,1.0,4,34.941708,0.15804451170365008,true
heatmap,70,100,256,1,0.0,0,29.456708000000003,2.5023005469224757,true
heatmap,70,100,256,1,0.0,1,29.913917,2.7339466944892346,true
heatmap,70,100,256,1,0.0,2,29.410084,3.0134866701515945,true
heatmap,70,100,256,1,0.0,3,27.644499999999997,3.3739904014983026,true
heatmap,70,100,256,1,0.0,4,29.215792,2.6113426345352417,true
heatmap,70,100,256,1,0.5,0,48.558834000000004,2.5033871808233457,true
heatmap,70,100,256,1,0.5,1,68.34775,2.0790536641661856,true
heatmap,70,100,256,1,0.5,2,77.74549999999999,0.3259969689429754,true
heatmap,70,100,256,1,0.5,3,71.308416,0.36623762753643446,true
heatmap,70,100,256,1,0.5,4,126.091417,0.11374407582938388,true
heatmap,70,100,256,1,1.0,0,42.713583,2.496881496881497,true
heatmap,70,100,256,1,1.0,1,56.096582999999995,0.5223915762002284,true
heatmap,70,100,256,1,1.0,2,71.12620799999999,0.16496403001219032,true
heatmap,70,100,256,1,1.0,3,71.602958,0.23444820406038522,true
heatmap,70,100,256,1,1.0,4,94.148834,0.08817186539290991,true
heatmap,70,100,256,4,0.0,0,26.867166,2.502517798228859,true
heatmap,70,100,256,4,0.0,1,25.745082999999997,2.7241281542387297,true
heatmap,70,100,256,4,0.0,2,26.248834,3.0078263591777104,true
heatmap,70,100,256,4,0.0,3,25.803416,3.338816170508514,true
heatmap,70,100,256,4,0.0,4,28.391917,2.6113426345352417,true
heatmap,70,100,256,4,0.5,0,36.7745,2.5033871808233457,true
heatmap,70,100,256,4,0.5,1,38.808292,2.2739034395708426,true
heatmap,70,100,256,4,0.5,2,47.296084,0.3349836134160798,true
heatmap,70,100,256,4,0.5,3,48.76125,0.3741481587248017,true
heatmap,70,100,256,4,0.5,4,61.601875,0.11409661636873189,true
heatmap,70,100,256,4,1.0,0,36.596958,2.496665223040277,true
heatmap,70,100,256,4,1.0,1,42.693959,0.5334024205188941,true
heatmap,70,100,256,4,1.0,2,51.134792,0.1668248639888876,true
heatmap,70,100,256,4,1.0,3,51.358416,0.21835371119494568,true
heatmap,70,100,256,4,1.0,4,66.352084,0.08910349347273014,true
heatmap,70,100,256,6,0.0,0,28.640875,2.50295241403265,true
heatmap,70,100,256,6,0.0,1,29.079416000000002,2.7256737588652484,true
heatmap,70,100,256,6,0.0,2,27.939208999999998,2.9786090730598325,true
heatmap,70,100,256,6,0.0,3,26.250958,3.2788078716869524,true
heatmap,70,100,256,6,0.0,4,29.00575,2.6113426345352417,true
heatmap,70,100,256,6,0.5,0,35.006083000000004,2.503169778549718,true
heatmap,70,100,256,6,0.5,1,36.770833,2.2753394379538996,true
heatmap,70,100,256,6,0.5,2,51.138334,0.2908459799806264,true
heatmap,70,100,256,6,0.5,3,52.757791,0.4143046053009832,true
heatmap,70,100,256,6,0.5,4,64.99754200000001,0.11409661636873189,true
heatmap,70,100,256,6,1.0,0,35.923291000000006,2.496881496881497,true
heatmap,70,100,256,6,1.0,1,42.154792,0.5337876627344951,true
heatmap,70,100,256,6,1.0,2,51.732708,0.21403748477737844,true
heatmap,70,100,256,6,1.0,3,51.190084,0.22839936608557845,true
heatmap,70,100,256,6,1.0,4,70.058625,0.08910349347273014,true
heatmap,70,100,256,8,0.0,0,17.788917,2.479483870967742,true
heatmap,70,100,256,8,0.0,1,20.243291,2.704954954954955,true
heatmap,70,100,256,8,0.0,2,18.516125000000002,2.98076525336091,true
heatmap,70,100,256,8,0.0,3,19.167167,3.1636483371748434,true
heatmap,70,100,256,8,0.0,4,24.603707999999997,2.610633094828367,true
heatmap,70,100,256,8,0.5,0,21.011417,2.456242011077972,true
heatmap,70,100,256,8,0.5,1,20.644584000000002,2.581407845244492,true
heatmap,70,100,256,8,0.5,2,30.288167,0.27396374903764814,true
heatmap,70,100,256,8,0.5,3,33.544833000000004,0.36067419948196255,true
heatmap,70,100,256,8,0.5,4,42.68125,0.11181714498521984,true
heatmap,70,100,256,8,1.0,0,20.798166,2.426262626262626,true
heatmap,70,100,256,8,1.0,1,27.880167,0.37948785465078005,true
heatmap,70,100,256,8,1.0,2,37.579625,0.14939746546764454,true
heatmap,70,100,256,8,1.0,3,35.951541,0.21973866772378672,true
heatmap,70,100,256,8,1.0,4,45.096167,0.08021126976131972,true
heatmap,70,100,256,10,0.0,0,21.082333000000002,2.479483870967742,true
heatmap,70,100,256,10,0.0,1,19.01175,2.704954954954955,true
heatmap,70,100,256,10,0.0,2,19.091082999999998,2.98076525336091,true
heatmap,70,100,256,10,0.0,3,21.041417,3.1636483371748434,true
heatmap,70,100,256,10,0.0,4,77.059916,2.610633094828367,true
heatmap,70,100,256,10,0.5,0,24.171041000000002,2.456242011077972,true
heatmap,70,100,256,10,0.5,1,21.508083,2.581407845244492,true
heatmap,70,100,256,10,0.5,2,30.969208000000002,0.27396374903764814,true
heatmap,70,100,256,10,0.5,3,34.46725,0.36067419948196255,true
heatmap,70,100,256,10,0.5,4,42.342208,0.11181714498521984,true
heatmap,70,100,256,10,1.0,0,21.649792,2.426262626262626,true
heatmap,70,100,256,10,1.0,1,29.839000000000002,0.37948785465078005,true
heatmap,70,100,256,10,1.0,2,37.050416000000006,0.14939746546764454,true
heatmap,70,100,256,10,1.0,3,39.178125,0.21973866772378672,true
heatmap,70,100,256,10,1.0,4,46.5445,0.08021126976131972,true
lines,30,40,256,1,0.0,0,38.526125,3.6483036166413476,true
lines,30,40,256,1,0.0,1,32.628791,3.598717072401283,true
lines,30,40,256,1,0.0,2,29.797,3.4835097719869705,true
lines,30,40,256,1,0.0,3,31.5025,3.532411230388109,true
lines,30,40,256,1,0.0,4,29.287958999999997,3.673267858101218,true
lines,30,40,256,1,0.5,0,51.97025,3.6007049477865167,true
lines,30,40,256,1,0.5,1,46.48275,3.475990960107666,true
lines,30,40,256,1,0.5,2,57.626749999999994,3.2879686786923834,true
lines,30,40,256,1,0.5,3,45.611958,2.9245823185061743,true
lines,30,40,256,1,0.5,4,40.732333000000004,3.631463058761109,true
lines,30,40,256,1,1.0,0,48.632584,3.5002557021581264,true
lines,30,40,256,1,1.0,1,46.215166,3.3964717266704714,true
lines,30,40,256,1,1.0,2,58.728750000000005,3.2674846040005727,true
lines,30,40,256,1,1.0,3,44.637042,2.876704843963434,true
lines,30,40,256,1,1.0,4,57.161958,3.4663087792155176,true
lines,30,40,256,4,0.0,0,32.315125,3.651222960177109,true
lines,30,40,256,4,0.0,1,36.771459,3.595219960604071,true
lines,30,40,256,4,0.0,2,29.167083,3.479348295757822,true
lines,30,40,256,4,0.0,3,30.246584,3.5285868948806516,true
lines,30,40,256,4,0.0,4,26.670334,3.6594220333092737,true
lines,30,40,256,4,0.5,0,40.589667000000006,3.5978657975661683,true
lines,30,40,256,4,0.5,1,43.137208,3.469471549866937,true
lines,30,40,256,4,0.5,2,51.747292,3.2845762549188984,true
lines,30,40,256,4,0.5,3,44.931582999999996,2.998444790046656,true
lines,30,40,256,4,0.5,4,40.831292,3.6282866836301952,true
lines,30,40,256,4,1.0,0,45.461833,3.502853194810512,true
lines,30,40,256,4,1.0,1,43.941666,3.3902469227530525,true
lines,30,40,256,4,1.0,2,46.573249999999994,3.2599366530923293,true
lines,30,40,256,4,1.0,3,42.783500000000004,2.9674398439193586,true
lines,30,40,256,4,1.0,4,40.668208,3.4667477080484224,true
lines,30,40,256,6,0.0,0,30.765875,3.6171652045238347,true
lines,30,40,256,6,0.0,1,30.672333,3.6131552552394024,true
lines,30,40,256,6,0.0,2,30.533292,3.4785525513315716,true
lines,30,40,256,6,0.0,3,33.168167,3.542741789383783,true
lines,30,40,256,6,0.0,4,33.658583,3.688013578683622,true
lines,30,40,256,6,0.5,0,46.346083,3.5654416169614254,true
lines,30,40,256,6,0.5,1,39.698292,3.5667422288230544,true
lines,30,40,256,6,0.5,2,44.305833,3.2853645658330533,true
lines,30,40,256,6,0.5,3,37.466792,3.0176799964728187,true
lines,30,40,256,6,0.5,4,36.838958,3.6799827947739128,true
lines,30,40,256,6,1.0,0,41.244709,3.472728195240753,true
lines,30,40,256,6,1.0,1,41.445958999999995,3.410264075734928,true
lines,30,40,256,6,1.0,2,43.688416000000004,3.2667828079135144,true
lines,30,40,256,6,1.0,3,37.814708,2.982894249417097,true
lines,30,40,256,6,1.0,4,39.084416,3.5154472379876216,true
lines,30,40,256,8,0.0,0,25.804958,3.535787162598476,true
lines,30,40,256,8,0.0,1,22.343417000000002,3.525406268510649,true
lines,30,40,256,8,0.0,2,20.584249999999997,3.4841304181832067,true
lines,30,40,256,8,0.0,3,21.064042,3.482800732749847,true
lines,30,40,256,8,0.0,4,18.991457999999998,3.6325230867211546,true
lines,30,40,256,8,0.5,0,23.307292,3.3304462069972263,true
lines,30,40,256,8,0.5,1,24.216542,3.3036007336615505,true
lines,30,40,256,8,0.5,2,22.903833,3.306952698458714,true
lines,30,40,256,8,0.5,3,22.410166,2.609527803724956,true
lines,30,40,256,8,0.5,4,21.860750000000003,3.103121528801034,true
lines,30,40,256,8,1.0,0,24.952584,2.9776385626033237,true
lines,30,40,256,8,1.0,1,24.44825,3.061686423618877,true
lines,30,40,256,8,1.0,2,24.415709,2.9658967803440657,true
lines,30,40,256,8,1.0,3,23.502583,2.509910339390161,true
lines,30,40,256,8,1.0,4,24.209291,2.7335503324879684,true
lines,30,40,256,10,0.0,0,21.347708,3.535787162598476,true
lines,30,40,256,10,0.0,1,22.013792000000002,3.525406268510649,true
lines,30,40,256,10,0.0,2,20.787792,3.4841304181832067,true
lines,30,40,256,10,0.0,3,19.470125000000003,3.482800732749847,true
lines,30,40,256,10,0.0,4,18.81525,3.6325230867211546,true
lines,30,40,256,10,0.5,0,23.637375,3.3304462069972263,true
lines,30,40,256,10,0.5,1,23.026208,3.3036007336615505,true
lines,30,40,256,10,0.5,2,24.138958,3.306952698458714,true
lines,30,40,256,10,0.5,3,23.450708000000002,2.609527803724956,true
lines,30,40,256,10,0.5,4,24.293084,3.103121528801034,true
lines,30,40,256,10,1.0,0,25.978667,2.9776385626033237,true
lines,30,40,256,10,1.0,1,25.328125,3.061686423618877,true
lines,30,40,256,10,1.0,2,27.614290999999998,2.9658967803440657,true
lines,30,40,256,10,1.0,3,24.264999999999997,2.509910339390161,true
lines,30,40,256,10,1.0,4,22.824125000000002,2.7335503324879684,true
lines,30,60,256,1,0.0,0,33.75975,3.322201727987574,true
lines,30,60,256,1,0.0,1,34.853875,3.2702166798060155,true
lines,30,60,256,1,0.0,2,32.651959,3.321798636220243,true
lines,30,60,256,1,0.0,3,28.741042,3.338487427749189,true
lines,30,60,256,1,0.0,4,29.042790999999998,3.5845815439405047,true
lines,30,60,256,1,0.5,0,48.795832999999995,3.2844186381304286,true
lines,30,60,256,1,0.5,1,50.230833000000004,2.8547475547955203,true
lines,30,60,256,1,0.5,2,57.117083,2.9554591186821253,true
lines,30,60,256,1,0.5,3,43.443792,3.2237006334926877,true
lines,30,60,256,1,0.5,4,43.225417,3.1706119423727244,true
lines,30,60,256,1,1.0,0,53.454916999999995,3.203782151800969,true
lines,30,60,256,1,1.0,1,48.743500000000004,2.705296442687747,true
lines,30,60,256,1,1.0,2,58.852125,3.107277432242248,true
lines,30,60,256,1,1.0,3,46.677542,3.1824797154348685,true
lines,30,60,256,1,1.0,4,43.228415999999996,3.150616829313202,true
lines,30,60,256,4,0.0,0,32.220042,3.3237343693092147,true
lines,30,60,256,4,0.0,1,30.241709,3.2674846040005727,true
lines,30,60,256,4,0.0,2,30.297125,3.3362092076722476,true
lines,30,60,256,4,0.0,3,28.313625,3.3191406818292033,true
lines,30,60,256,4,0.0,4,27.067,3.570184132283136,true
lines,30,60,256,4,0.5,0,42.390125,3.2836307810401073,true
lines,30,60,256,4,0.5,1,40.513124999999995,3.1752452970239613,true
lines,30,60,256,4,0.5,2,51.568667,2.9758260869565216,true
lines,30,60,256,4,0.5,3,37.429333,3.211147341011987,true
lines,30,60,256,4,0.5,4,37.800667000000004,3.1579578748240937,true
lines,30,60,256,4,1.0,0,41.764416,3.198990441915356,true
lines,30,60,256,4,1.0,1,43.000666,2.9876467763760965,true
lines,30,60,256,4,1.0,2,46.789625,3.122231599115024,true
lines,30,60,256,4,1.0,3,37.956541,3.1681170153675247,true
lines,30,60,256,4,1.0,4,39.694917000000004,3.144898568704482,true
lines,30,60,256,6,0.0,0,30.0065,3.344196613978941,true
lines,30,60,256,6,0.0,1,28.87775,3.2696698992022166,true
lines,30,60,256,6,0.0,2,32.237334,3.3121536935323865,true
lines,30,60,256,6,0.0,3,27.120375,3.315362445203323,true
lines,30,60,256,6,0.0,4,29.627708,3.5494477000466733,true
lines,30,60,256,6,0.5,0,39.104417000000005,3.299619148628453,true
lines,30,60,256,6,0.5,1,39.068375,3.1742144927536233,true
lines,30,60,256,6,0.5,2,50.544167,2.9538010055456057,true
